osm_id,path,level,name
-1455282,TR.06.014.0074,NEIGHBORHOOD,Yenice
2311601928,TR.06.014.0075,NEIGHBORHOOD,Yeniköy
2358511453,TR.06.014.0076,NEIGHBORHOOD,Yergömü
2358511455,TR.06.014.0077,NEIGHBORHOOD,Yeşilköy
2358511460,TR.06.014.0078,NEIGHBORHOOD,Yukarı Sebil
2358511462,TR.06.014.0079,NEIGHBORHOOD,Yurtbeyli
6707047,TR.06.015.0001,NEIGHBORHOOD,Ahi Mahallesi
6704073,TR.06.015.0002,NEIGHBORHOOD,Akçaören Mahallesi
6696868,TR.06.015.0003,NEIGHBORHOOD,Alpagut Mahallesi
6704074,TR.06.015.0004,NEIGHBORHOOD,Aşağıkaraören Mahallesi
6693073,TR.06.015.0005,NEIGHBORHOOD,Atatürk Mahallesi
1481439201,TR.06.015.0006,NEIGHBORHOOD,Aydın
1481439205,TR.06.015.0007,NEIGHBORHOOD,Bitik
2678640168,TR.06.015.0008,NEIGHBORHOOD,Çalta
6693103,TR.06.015.0009,NEIGHBORHOOD,Ciğir Mahallesi
1481439578,TR.06.015.0010,NEIGHBORHOOD,Çimşit
1481439212,TR.06.015.0011,NEIGHBORHOOD,Dağyaka
6699088,TR.06.015.0012,NEIGHBORHOOD,Dutözü Mahallesi
1481439219,TR.06.015.0013,NEIGHBORHOOD,Emirgazi
6693072,TR.06.015.0014,NEIGHBORHOOD,Fatih Mahallesi
1481439222,TR.06.015.0015,NEIGHBORHOOD,Fethiye
6693262,TR.06.015.0016,NEIGHBORHOOD,Günbaşı Mahallesi
6696882,TR.06.015.0017,NEIGHBORHOOD,Güvenç Mahallesi
6702049,TR.06.015.0018,NEIGHBORHOOD,İçören Mahallesi
1481439586,TR.06.015.0019,NEIGHBORHOOD,İmrendi
6705406,TR.06.015.0020,NEIGHBORHOOD,İnceğiz Mahallesi
1481439589,TR.06.015.0021,NEIGHBORHOOD,İne
1481439596,TR.06.015.0022,NEIGHBORHOOD,İymir
6693080,TR.06.015.0023,NEIGHBORHOOD,Kanuni Sultan Süleyman Mahallesi
1481439230,TR.06.015.0024,NEIGHBORHOOD,Karalar
6695623,TR.06.015.0025,NEIGHBORHOOD,Kayı Mahallesi
6707388,TR.06.015.0026,NEIGHBORHOOD,Kılıçlar Mahallesi
4623715105,TR.06.015.0027,NEIGHBORHOOD,Kınık
1481439239,TR.06.015.0028,NEIGHBORHOOD,Kışla
6698581,TR.06.015.0029,NEIGHBORHOOD,Kumpınar Mahallesi
6693102,TR.06.015.0030,NEIGHBORHOOD,Örencik Mahallesi
1481439240,TR.06.015.0031,NEIGHBORHOOD,Orhaniye
6707199,TR.06.015.0032,NEIGHBORHOOD,Peçenek Mahallesi
6707071,TR.06.015.0033,NEIGHBORHOOD,Sancar Mahallesi
6706705,TR.06.015.0034,NEIGHBORHOOD,Saraç Mahallesi
1481439249,TR.06.015.0035,NEIGHBORHOOD,Saray
6698656,TR.06.015.0036,NEIGHBORHOOD,Sarıayak Mahallesi
2316095620,TR.06.015.0037,NEIGHBORHOOD,Sarılar
6693076,TR.06.015.0038,NEIGHBORHOOD,Satıkadın Mahallesi
6698737,TR.06.015.0039,NEIGHBORHOOD,Soğucak Mahallesi
6699085,TR.06.015.0040,NEIGHBORHOOD,Tekke Mahallesi
6705395,TR.06.015.0041,NEIGHBORHOOD,Uçarı Mahallesi
6706799,TR.06.015.0042,NEIGHBORHOOD,Yakupderviş Maallesi
6698636,TR.06.015.0043,NEIGHBORHOOD,Yassıören Mahallesi
6698617,TR.06.015.0044,NEIGHBORHOOD,Yavuz Sultan Selim Mahallesi
6706751,TR.06.015.0045,NEIGHBORHOOD,Yayalar Mahallesi
15011179,TR.06.015.0046,NEIGHBORHOOD,Yazıbeyli Mahallesi
6696883,TR.06.015.0047,NEIGHBORHOOD,Yıldırımbeyazıt Mahallesi
17522560,TR.06.016.0001,NEIGHBORHOOD,Afşar Mahallesi
17538114,TR.06.016.0002,NEIGHBORHOOD,Ahikemal Şenyurt Mahallesi
17542638,TR.06.016.0003,NEIGHBORHOOD,Ahiler Yenice Mahallesi
17546366,TR.06.016.0004,NEIGHBORHOOD,Akçataş Mahallesi
17544929,TR.06.016.0005,NEIGHBORHOOD,Akkaynak Mahallesi
17528389,TR.06.016.0006,NEIGHBORHOOD,Akkuzulu Mahallesi
17542946,TR.06.016.0007,NEIGHBORHOOD,Aktepe Mahallesi
17528810,TR.06.016.0008,NEIGHBORHOOD,Alibeyli Mahallesi
17549329,TR.06.016.0009,NEIGHBORHOOD,Altıntaş Mahallesi
17543125,TR.06.016.0010,NEIGHBORHOOD,Arkbürk Mahallesi
17550486,TR.06.016.0011,NEIGHBORHOOD,Beykavağı Mahallesi
17528765,TR.06.016.0012,NEIGHBORHOOD,Buğra Mahallesi
17549268,TR.06.016.0013,NEIGHBORHOOD,Çandır Mahallesi
17542499,TR.06.016.0014,NEIGHBORHOOD,Çanşa Kale Mahallesi
17549286,TR.06.016.0015,NEIGHBORHOOD,Çaykaya Mahallesi
17543195,TR.06.016.0016,NEIGHBORHOOD,Çiftlikköy Mahallesi
17542658,TR.06.016.0017,NEIGHBORHOOD,Cumasaray Mahallesi
17549080,TR.06.016.0018,NEIGHBORHOOD,Dağdemir Mahallesi
17546315,TR.06.016.0019,NEIGHBORHOOD,Değirmenkaya Mahallesi
17518409,TR.06.016.0020,NEIGHBORHOOD,Demirtaş Mahallesi
17522493,TR.06.016.0021,NEIGHBORHOOD,Elmapınar Mahallesi
17543155,TR.06.016.0022,NEIGHBORHOOD,Eskiköy Mahallesi
17550674,TR.06.016.0023,NEIGHBORHOOD,Eşmedere Mahallesi
17528794,TR.06.016.0024,NEIGHBORHOOD,Gökçeören Mahallesi
17531576,TR.06.016.0025,NEIGHBORHOOD,Gökdere Mahallesi
17533510,TR.06.016.0026,NEIGHBORHOOD,Gölköy Mahallesi
17542915,TR.06.016.0027,NEIGHBORHOOD,Gümüşpınar Mahallesi
17545003,TR.06.016.0028,NEIGHBORHOOD,Hacıköy Mahallesi
17542447,TR.06.016.0029,NEIGHBORHOOD,Halilağa Tabakhane Mahallesi
17542790,TR.06.016.0030,NEIGHBORHOOD,Halitcevriaslangil Mahallesi
17518362,TR.06.016.0031,NEIGHBORHOOD,Hançılı Mahallesi
17546705,TR.06.016.0032,NEIGHBORHOOD,Hasayaz Mahallesi
17544930,TR.06.016.0033,NEIGHBORHOOD,Karahüyük Mahallesi
17530499,TR.06.016.0034,NEIGHBORHOOD,Karalar Mahallesi
17518377,TR.06.016.0035,NEIGHBORHOOD,Karatepe Mahallesi
17528295,TR.06.016.0036,NEIGHBORHOOD,Kargın Mahallesi
17544932,TR.06.016.0037,NEIGHBORHOOD,Keklicek Mahallesi
17544931,TR.06.016.0038,NEIGHBORHOOD,Kılçak Mahallesi
17518670,TR.06.016.0039,NEIGHBORHOOD,Kınık Mahallesi
17544835,TR.06.016.0040,NEIGHBORHOOD,Kızılkaya Mahallesi
17550633,TR.06.016.0041,NEIGHBORHOOD,Koyunbaba Mahallesi
17550634,TR.06.016.0042,NEIGHBORHOOD,Kuyucak Mahallesi
17522033,TR.06.016.0043,NEIGHBORHOOD,Mahmutlar Mahallesi
17531733,TR.06.016.0044,NEIGHBORHOOD,Samanlık Mahallesi
17520876,TR.06.016.0045,NEIGHBORHOOD,Satılar Mahallesi
17550568,TR.06.016.0046,NEIGHBORHOOD,Şemsettin Mahallesi
17533622,TR.06.016.0047,NEIGHBORHOOD,Şeyhmahmut Mahallesi
17547309,TR.06.016.0048,NEIGHBORHOOD,Tavşancık Mahallesi
17542971,TR.06.016.0049,NEIGHBORHOOD,Tilkiköy Mahallesi
17528294,TR.06.016.0050,NEIGHBORHOOD,Uyarca Mahallesi
17533265,TR.06.016.0051,NEIGHBORHOOD,Yalım Mahallesi
17546753,TR.06.016.0052,NEIGHBORHOOD,Yeniçöte Mahallesi
17542867,TR.06.016.0053,NEIGHBORHOOD,Yenidoğan Yeşilyurt Mahallesi
17547029,TR.06.016.0054,NEIGHBORHOOD,Yeşilöz Mahallesi
17546509,TR.06.016.0055,NEIGHBORHOOD,Yılanlı Mahallesi
17522603,TR.06.016.0056,NEIGHBORHOOD,Yurtyenice Mahallesi
17549287,TR.06.016.0057,NEIGHBORHOOD,Yüzbey Mahallesi
5526161,TR.06.017.0001,NEIGHBORHOOD,19 Mayıs Mahallesi
5536530,TR.06.017.0002,NEIGHBORHOOD,23 Nisan Mahallesi
5536418,TR.06.017.0003,NEIGHBORHOOD,Adnan Menderes Mahallesi
5527921,TR.06.017.0004,NEIGHBORHOOD,Aktepe Mahallesi
5526123,TR.06.017.0005,NEIGHBORHOOD,Aşağı Eğlence Mahallesi
5527457,TR.06.017.0006,NEIGHBORHOOD,Atapark Mahallesi
5537040,TR.06.017.0007,NEIGHBORHOOD,Ayvalı Mahallesi
5536650,TR.06.017.0008,NEIGHBORHOOD,Bademlik Mahallesi
5525820,TR.06.017.0009,NEIGHBORHOOD,Bağlarbaşı Mahallesi
5537405,TR.06.017.0010,NEIGHBORHOOD,Bağlum Güzelyurt Mahallesi
5525940,TR.06.017.0011,NEIGHBORHOOD,Basınevleri Mahallesi
5527798,TR.06.017.0012,NEIGHBORHOOD,Çaldıran Mahallesi
5537367,TR.06.017.0013,NEIGHBORHOOD,Çalseki Mahallesi
5525888,TR.06.017.0014,NEIGHBORHOOD,Çiçekli Mahallesi
5525974,TR.06.017.0015,NEIGHBORHOOD,Emrah Mahallesi
5536970,TR.06.017.0016,NEIGHBORHOOD,Esertepe Mahallesi
5537036,TR.06.017.0017,NEIGHBORHOOD,Etlik Mahallesi
5525799,TR.06.017.0018,NEIGHBORHOOD,Güçlükaya Mahallesi
5525500,TR.06.017.0019,NEIGHBORHOOD,Gümüşdere Mahallesi
5536424,TR.06.017.0020,NEIGHBORHOOD,Güzelyurt Mahallesi
5525677,TR.06.017.0021,NEIGHBORHOOD,Hasköy Mahallesi
5536841,TR.06.017.0022,NEIGHBORHOOD,Hisar Mahallesi
5526130,TR.06.017.0023,NEIGHBORHOOD,İncirli Mahallesi
5536830,TR.06.017.0024,NEIGHBORHOOD,Kafkas Mahallesi
5525754,TR.06.017.0025,NEIGHBORHOOD,Kalaba Mahallesi
5527733,TR.06.017.0026,NEIGHBORHOOD,Kamil Ocak Mahallesi
5536676,TR.06.017.0027,NEIGHBORHOOD,Kanuni Mahallesi
5536815,TR.06.017.0028,NEIGHBORHOOD,Karakaya Mahallesi
5525921,TR.06.017.0029,NEIGHBORHOOD,Karargahtepe Mahallesi
5536806,TR.06.017.0030,NEIGHBORHOOD,Karşıyaka Mahallesi
5525645,TR.06.017.0031,NEIGHBORHOOD,Kavacık Subayevleri Mahallesi
5536545,TR.06.017.0032,NEIGHBORHOOD,Köşk Mahallesi
5537300,TR.06.017.0033,NEIGHBORHOOD,Kösrelik Mahallesi
5526587,TR.06.017.0034,NEIGHBORHOOD,Kuşcağız Mahallesi
5527723,TR.06.017.0035,NEIGHBORHOOD,Osmangazi Mahallesi
5536912,TR.06.017.0036,NEIGHBORHOOD,Ovacık Mahallesi
5526951,TR.06.017.0037,NEIGHBORHOOD,Pınarbaşı Mahallesi
5537167,TR.06.017.0038,NEIGHBORHOOD,Sancaktepe Mahallesi
5537364,TR.06.017.0039,NEIGHBORHOOD,Sarıbeyler Mahallesi
5525679,TR.06.017.0040,NEIGHBORHOOD,Şefkat Mahallesi
5537178,TR.06.017.0041,NEIGHBORHOOD,Şehit Kubilay Mahallesi
5527199,TR.06.017.0042,NEIGHBORHOOD,Şenlik Mahallesi
5536438,TR.06.017.0043,NEIGHBORHOOD,Şenyuva Mahallesi
5525831,TR.06.017.0044,NEIGHBORHOOD,Tepebaşı Mahallesi
5527717,TR.06.017.0045,NEIGHBORHOOD,Ufuktepe Mahallesi
5536616,TR.06.017.0046,NEIGHBORHOOD,Uyanış Mahallesi
5525821,TR.06.017.0047,NEIGHBORHOOD,Yakacık Mahallesi
5537126,TR.06.017.0048,NEIGHBORHOOD,Yayla Mahallesi
5527904,TR.06.017.0049,NEIGHBORHOOD,Yeşilöz Mahallesi
5527866,TR.06.017.0050,NEIGHBORHOOD,Yeşiltepe Mahallesi
5536946,TR.06.017.0051,NEIGHBORHOOD,Yükseltepe Mahallesi
2678635188,TR.06.018.0001,NEIGHBORHOOD,Abacı
1481321690,TR.06.018.0002,NEIGHBORHOOD,Adaköy
2316157012,TR.06.018.0003,NEIGHBORHOOD,Akçakese
2678635189,TR.06.018.0004,NEIGHBORHOOD,Akçaören
17641681,TR.06.018.0005,NEIGHBORHOOD,Akçay Mahallesi
1481321691,TR.06.018.0006,NEIGHBORHOOD,Akdoğan
17564776,TR.06.018.0007,NEIGHBORHOOD,Aksak Mahallesi
2678635190,TR.06.018.0008,NEIGHBORHOOD,Alibey
2678635191,TR.06.018.0009,NEIGHBORHOOD,Alpagut
2316157013,TR.06.018.0010,NEIGHBORHOOD,Aşağı Çanlı
1481321699,TR.06.018.0011,NEIGHBORHOOD,Aşağı Hüyük
17631050,TR.06.018.0012,NEIGHBORHOOD,Ayvacık Mahallesi
2678635193,TR.06.018.0013,NEIGHBORHOOD,Bademli
2678635194,TR.06.018.0014,NEIGHBORHOOD,Bağlıca
2678635195,TR.06.018.0015,NEIGHBORHOOD,Bağören
17563284,TR.06.018.0016,NEIGHBORHOOD,Balcılar Mahallesi
2678635196,TR.06.018.0017,NEIGHBORHOOD,Başağaç
2678635197,TR.06.018.0018,NEIGHBORHOOD,Başören
17564400,TR.06.018.0019,NEIGHBORHOOD,Bayır Mahallesi
17566630,TR.06.018.0020,NEIGHBORHOOD,Belpınar Mahallesi
17582427,TR.06.018.0021,NEIGHBORHOOD,Berçinçatak Mahallesi
17583711,TR.06.018.0022,NEIGHBORHOOD,Berçinyayalar Mahallesi
17566816,TR.06.018.0023,NEIGHBORHOOD,Beşkonak Mahallesi
2678635198,TR.06.018.0024,NEIGHBORHOOD,Bezci Kuzören
2678635199,TR.06.018.0025,NEIGHBORHOOD,Binkoz
17631020,TR.06.018.0026,NEIGHBORHOOD,Bulak Mahallesi
2678640169,TR.06.018.0027,NEIGHBORHOOD,Çavuşlar
2678640170,TR.06.018.0028,NEIGHBORHOOD,Çeltikçi
2303581471,TR.06.018.0029,NEIGHBORHOOD,Çeştepe
17633494,TR.06.018.0030,NEIGHBORHOOD,Ciğirler Mahallesi
2678640171,TR.06.018.0031,NEIGHBORHOOD,Çırpan
17564543,TR.06.018.0032,NEIGHBORHOOD,Çukurca Mahallesi
17632000,TR.06.018.0033,NEIGHBORHOOD,Çukurören Mahallesi
2678635201,TR.06.018.0034,NEIGHBORHOOD,Değirmenönü
1481321741,TR.06.018.0035,NEIGHBORHOOD,Demirciören
17618322,TR.06.018.0036,NEIGHBORHOOD,Dereneci Mahallesi
1481321749,TR.06.018.0037,NEIGHBORHOOD,Doğanözü
2678635204,TR.06.018.0038,NEIGHBORHOOD,Doymuşören
17568415,TR.06.018.0039,NEIGHBORHOOD,Eğerlialören Mahallesi
17564699,TR.06.018.0040,NEIGHBORHOOD,Eğerlibaşköy Mahallesi
17564886,TR.06.018.0041,NEIGHBORHOOD,Eğerlidereköy Mahallesi
17568392,TR.06.018.0042,NEIGHBORHOOD,Eğerlikozören Mahallesi
2303581380,TR.06.018.0043,NEIGHBORHOOD,Esenler
17641584,TR.06.018.0044,NEIGHBORHOOD,Gazi Mustafa Kemalpaşa Mahallesi
17582440,TR.06.018.0045,NEIGHBORHOOD,Gebeler Mahallesi
17618165,TR.06.018.0046,NEIGHBORHOOD,Gökbel Mahallesi
2678635210,TR.06.018.0047,NEIGHBORHOOD,Gölköy
2678635214,TR.06.018.0048,NEIGHBORHOOD,Gümele
2678635217,TR.06.018.0049,NEIGHBORHOOD,Güneysaray
17631876,TR.06.018.0050,NEIGHBORHOOD,Güvem Mahallesi
17571596,TR.06.018.0051,NEIGHBORHOOD,Hıdırlar Mahallesi
17571604,TR.06.018.0052,NEIGHBORHOOD,İğceler Mahallesi
2303581475,TR.06.018.0053,NEIGHBORHOOD,İğdir
9463349638,TR.06.018.0054,NEIGHBORHOOD,İğmir
11531803831,TR.06.018.0055,NEIGHBORHOOD,İncecik Yaylası
1481322417,TR.06.018.0056,NEIGHBORHOOD,İnceğiz
9463349636,TR.06.018.0057,NEIGHBORHOOD,İsmetpaşa
1481321785,TR.06.018.0058,NEIGHBORHOOD,Kalemler
17627515,TR.06.018.0059,NEIGHBORHOOD,Karaağaç Mahallesi
17663609,TR.06.018.0060,NEIGHBORHOOD,Karacaören Mahallesi
17641682,TR.06.018.0061,NEIGHBORHOOD,Karşıyaka Mahallesi
17571427,TR.06.018.0062,NEIGHBORHOOD,Kasımlar Mahallesi
3092835984,TR.06.018.0063,NEIGHBORHOOD,Kasımler Yaylası
17627282,TR.06.018.0064,NEIGHBORHOOD,Kavaközü Mahallesi
2678635224,TR.06.018.0065,NEIGHBORHOOD,Kırkırca
2316157017,TR.06.018.0066,NEIGHBORHOOD,Kırköy
2678635227,TR.06.018.0067,NEIGHBORHOOD,Kışlak
2039760001,TR.06.018.0068,NEIGHBORHOOD,Kızık
1481321804,TR.06.018.0069,NEIGHBORHOOD,Kızılca
17633493,TR.06.018.0070,NEIGHBORHOOD,Kızılcaören Mahallesi
2678635220,TR.06.018.0071,NEIGHBORHOOD,Kocalar
1481321798,TR.06.018.0072,NEIGHBORHOOD,Kurumcu
1481321799,TR.06.018.0073,NEIGHBORHOOD,Kuşcuören
2678635232,TR.06.018.0074,NEIGHBORHOOD,Mahkemeağcin
17632167,TR.06.018.0075,NEIGHBORHOOD,Oğlakçı Mahallesi
16802383,TR.06.018.0076,NEIGHBORHOOD,Olucak Mahallesi
2678640172,TR.06.018.0077,NEIGHBORHOOD,Örencik
16714171,TR.06.018.0078,NEIGHBORHOOD,Ortaköy Mahallesi
17078014,TR.06.018.0079,NEIGHBORHOOD,Otacı Mahallesi
2303581386,TR.06.018.0080,NEIGHBORHOOD,Pazar
17563326,TR.06.018.0081,NEIGHBORHOOD,Pazar Başören Mahallesi
17583712,TR.06.018.0082,NEIGHBORHOOD,Şahinler
17566809,TR.06.018.0083,NEIGHBORHOOD,Salın Mahallesi
17631999,TR.06.018.0084,NEIGHBORHOOD,Saray Mahallesi
1481321830,TR.06.018.0085,NEIGHBORHOOD,Saraycık
17669753,TR.06.018.0086,NEIGHBORHOOD,Sazak Mahallesi
17631883,TR.06.018.0087,NEIGHBORHOOD,Semeler Mahallesi
2463238727,TR.06.018.0088,NEIGHBORHOOD,Semer
17582326,TR.06.018.0089,NEIGHBORHOOD,Süleler Mahallesi
1481321847,TR.06.018.0090,NEIGHBORHOOD,Tahtalar
1481321851,TR.06.018.0091,NEIGHBORHOOD,Taşlıca
2678635239,TR.06.018.0092,NEIGHBORHOOD,Turnalı
1481322413,TR.06.018.0093,NEIGHBORHOOD,Üçbaş
2206973671,TR.06.018.0094,NEIGHBORHOOD,Uğurlu
17582428,TR.06.018.0095,NEIGHBORHOOD,Üyücek Mahallesi
17566629,TR.06.018.0096,NEIGHBORHOOD,Yağcıhüseyin Mahallesi
1481321854,TR.06.018.0097,NEIGHBORHOOD,Yakakaya
17632252,TR.06.018.0098,NEIGHBORHOOD,Yanık Özbekler Mahallesi
17641680,TR.06.018.0099,NEIGHBORHOOD,Yenice Mahallesi
1481321864,TR.06.018.0100,NEIGHBORHOOD,Yeşilköy
16802487,TR.06.018.0101,NEIGHBORHOOD,Yıldırım Hacılar Mahallesi
16801280,TR.06.018.0102,NEIGHBORHOOD,Yıldırımçatak Mahallesi
17564284,TR.06.018.0103,NEIGHBORHOOD,Yıldırımdemirciler Mahallesi
16802389,TR.06.018.0104,NEIGHBORHOOD,Yıldırımören Mahallesi
17564253,TR.06.018.0105,NEIGHBORHOOD,Yıldırımyağlıca Mahallesi
1481321866,TR.06.018.0106,NEIGHBORHOOD,Yukarı Hüyük
1481321867,TR.06.018.0107,NEIGHBORHOOD,Yukarı Karaören
17568586,TR.06.018.0108,NEIGHBORHOOD,Yukarıçanlı Mahallesi
17568655,TR.06.018.0109,NEIGHBORHOOD,Yukarıkese Mahallesi
6753495,TR.06.019.0001,NEIGHBORHOOD,Abidinpaşa Mahallesi
6759086,TR.06.019.0002,NEIGHBORHOOD,Akdere Mahallesi
6767686,TR.06.019.0003,NEIGHBORHOOD,Akşemsettin Mahallesi
6752846,TR.06.019.0004,NEIGHBORHOOD,Altıağaç Mahallesi
6753088,TR.06.019.0005,NEIGHBORHOOD,Altınevler Mahallesi
6767764,TR.06.019.0006,NEIGHBORHOOD,Araplar Mahallesi
6755884,TR.06.019.0007,NEIGHBORHOOD,Aşık Veysel Mahallesi
6752847,TR.06.019.0008,NEIGHBORHOOD,Bahçeleriçi Mahallesi
6753148,TR.06.019.0009,NEIGHBORHOOD,Bahçelerüstü Mahallesi
6753496,TR.06.019.0010,NEIGHBORHOOD,Balkiraz Mahallesi
6752808,TR.06.019.0011,NEIGHBORHOOD,Başak Mahallesi
13513085,TR.06.019.0012,NEIGHBORHOOD,Bayındır Mahallesi
6767590,TR.06.019.0013,NEIGHBORHOOD,Boğaziçi Mahallesi
6752749,TR.06.019.0014,NEIGHBORHOOD,Bostancık Mahallesi
6755828,TR.06.019.0015,NEIGHBORHOOD,Çağlayan Mahallesi
6767687,TR.06.019.0016,NEIGHBORHOOD,Cengizhan Mahallesi
6753085,TR.06.019.0017,NEIGHBORHOOD,Çiğiltepe Mahallesi
6753541,TR.06.019.0018,NEIGHBORHOOD,Demirlibahçe Mahallesi
6767753,TR.06.019.0019,NEIGHBORHOOD,Derbent Mahallesi
13513210,TR.06.019.0020,NEIGHBORHOOD,Diriliş Mahallesi
6767825,TR.06.019.0021,NEIGHBORHOOD,Dostlar Mahallesi
6767589,TR.06.019.0022,NEIGHBORHOOD,Durali Alıç Mahallesi
6767752,TR.06.019.0023,NEIGHBORHOOD,Dutluk Mahallesi
6792771,TR.06.019.0024,NEIGHBORHOOD,Ege Mahallesi
6752807,TR.06.019.0025,NEIGHBORHOOD,Ekin Mahallesi
6767480,TR.06.019.0026,NEIGHBORHOOD,Fahri Korutürk Mahallesi
6755930,TR.06.019.0027,NEIGHBORHOOD,General Zeki Doğan Mahallesi
13513089,TR.06.019.0028,NEIGHBORHOOD,Gökçeyurt Mahallesi
6753147,TR.06.019.0029,NEIGHBORHOOD,Gülveren Mahallesi
6753032,TR.06.019.0030,NEIGHBORHOOD,Harman Mahallesi
6753530,TR.06.019.0031,NEIGHBORHOOD,Hürel Mahallesi
6753031,TR.06.019.0032,NEIGHBORHOOD,Hüseyingazi Mahallesi
6752845,TR.06.019.0033,NEIGHBORHOOD,Karaağaç Mahallesi
13513090,TR.06.019.0034,NEIGHBORHOOD,Karşıyaka Mahallesi
6753706,TR.06.019.0035,NEIGHBORHOOD,Kartaltepe Mahallesi
6767866,TR.06.019.0036,NEIGHBORHOOD,Kayaş Mahallesi
6755988,TR.06.019.0037,NEIGHBORHOOD,Kazım Orbay Mahallesi
13438735,TR.06.019.0038,NEIGHBORHOOD,Kıbrısköy Mahallesi
6792836,TR.06.019.0039,NEIGHBORHOOD,Kızılca Mahallesi
6767826,TR.06.019.0040,NEIGHBORHOOD,Köstence Mahallesi
6768248,TR.06.019.0041,NEIGHBORHOOD,Küçük Kayaş Mahallesi
13436475,TR.06.019.0042,NEIGHBORHOOD,Kusunlar Mahallesi
6755987,TR.06.019.0043,NEIGHBORHOOD,Kutlu Mahallesi
13513087,TR.06.019.0044,NEIGHBORHOOD,Kutludüğün Mahallesi
13441406,TR.06.019.0045,NEIGHBORHOOD,Lalahan Mahallesi
6753704,TR.06.019.0046,NEIGHBORHOOD,Mehtap Mahallesi
6521760,TR.06.019.0047,NEIGHBORHOOD,Misket Mahallesi
6755950,TR.06.019.0048,NEIGHBORHOOD,Mutlu Mahallesi
13513086,TR.06.019.0049,NEIGHBORHOOD,Ortaköy Mahallesi
6755902,TR.06.019.0050,NEIGHBORHOOD,Peyami Safa Mahallesi
6753531,TR.06.019.0051,NEIGHBORHOOD,Şafaktepe Mahallesi
6768082,TR.06.019.0052,NEIGHBORHOOD,Şahap Gürler Mahallesi
6755935,TR.06.019.0053,NEIGHBORHOOD,Şahintepe Mahallesi
6753705,TR.06.019.0054,NEIGHBORHOOD,Saimekadın Mahallesi
6767479,TR.06.019.0055,NEIGHBORHOOD,Şehit Cengiz Topel Mahallesi
6521565,TR.06.019.0056,NEIGHBORHOOD,Şirintepe Mahallesi
6767865,TR.06.019.0057,NEIGHBORHOOD,Tepecik Mahallesi
6756066,TR.06.019.0058,NEIGHBORHOOD,Türközü Mahallesi
6755862,TR.06.019.0059,NEIGHBORHOOD,Tuzluçayır Mahallesi
6767836,TR.06.019.0060,NEIGHBORHOOD,Üreğil Mahallesi
13513088,TR.06.019.0061,NEIGHBORHOOD,Yeni Bayındır Mahallesi
6768083,TR.06.019.0062,NEIGHBORHOOD,Yeşilbayır Mahallesi
13513162,TR.06.019.0063,NEIGHBORHOOD,Yukarı İmrohor Mahallesi
13436476,TR.06.019.0064,NEIGHBORHOOD,Zirvekent Mahallesi
12562287,TR.06.020.0001,NEIGHBORHOOD,100. Yıl Mahallesi
12562285,TR.06.020.0002,NEIGHBORHOOD,Akdere Mahallesi
20070306,TR.06.020.0003,NEIGHBORHOOD,Aksu Mahallesi
1121318598,TR.06.020.0004,NEIGHBORHOOD,Alan
11158285,TR.06.020.0005,NEIGHBORHOOD,Aliağa Mahallesi
2442867317,TR.06.020.0006,NEIGHBORHOOD,Aliefe
2442867318,TR.06.020.0007,NEIGHBORHOOD,Alpagut
2396016498,TR.06.020.0008,NEIGHBORHOOD,Arkutça
1480796786,TR.06.020.0009,NEIGHBORHOOD,Aşağı Bağdere
2396016499,TR.06.020.0010,NEIGHBORHOOD,Aşağı Bağlıca
20070304,TR.06.020.0011,NEIGHBORHOOD,Aşağıkavacık Mahallesi
12172830,TR.06.020.0012,NEIGHBORHOOD,Atatürk Mahallesi
1480796782,TR.06.020.0013,NEIGHBORHOOD,Atça
2442718530,TR.06.020.0014,NEIGHBORHOOD,Aydoğmuş
2395957752,TR.06.020.0015,NEIGHBORHOOD,Belenalan
2441764573,TR.06.020.0016,NEIGHBORHOOD,Belenören
2441764578,TR.06.020.0017,NEIGHBORHOOD,Beyalan
2442718535,TR.06.020.0018,NEIGHBORHOOD,Beycik
2395957754,TR.06.020.0019,NEIGHBORHOOD,Beydili
1120273731,TR.06.020.0020,NEIGHBORHOOD,Bozyaka
2442727429,TR.06.020.0021,NEIGHBORHOOD,Çalıcaalan
2395957753,TR.06.020.0022,NEIGHBORHOOD,Çamalan
247822258,TR.06.020.0023,NEIGHBORHOOD,Çayırhan
2442867319,TR.06.020.0024,NEIGHBORHOOD,Cendere
1120272663,TR.06.020.0025,NEIGHBORHOOD,Çiller
2442867445,TR.06.020.0026,NEIGHBORHOOD,Çive
2442727433,TR.06.020.0027,NEIGHBORHOOD,Çulhalar
17564249,TR.06.020.0028,NEIGHBORHOOD,Danişment Mahallesi
613546322,TR.06.020.0029,NEIGHBORHOOD,Davutoğlan
1480796818,TR.06.020.0030,NEIGHBORHOOD,Demirköy
2396016503,TR.06.020.0031,NEIGHBORHOOD,Doğandere
2442718539,TR.06.020.0032,NEIGHBORHOOD,Döğmeci
2395938458,TR.06.020.0033,NEIGHBORHOOD,Eğri
9409683349,TR.06.020.0034,NEIGHBORHOOD,Elvan
2304569217,TR.06.020.0035,NEIGHBORHOOD,Emremsultan
2442867321,TR.06.020.0036,NEIGHBORHOOD,Epçeler
2395957760,TR.06.020.0037,NEIGHBORHOOD,Ericek
2442718542,TR.06.020.0038,NEIGHBORHOOD,Eymir
